PMID	KW1	KW2	link	link_explicit	QuerySet
33462141	lymphocytes tumor-infiltrating/metabolism	MIR15B	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33462141/"", ""33462141"")"	https://pubmed.ncbi.nlm.nih.gov/33462141	pmid-ICI_and_Colitis.txt
33462141	lymphocytes tumor-infiltrating/metabolism	NRF1	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33462141/"", ""33462141"")"	https://pubmed.ncbi.nlm.nih.gov/33462141	pmid-ICI_and_Colitis.txt
33462141	lymphocytes tumor-infiltrating/metabolism	t-lymphocytes cytotoxic/immunology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33462141/"", ""33462141"")"	https://pubmed.ncbi.nlm.nih.gov/33462141	pmid-ICI_and_Colitis.txt
33462141	lymphocytes tumor-infiltrating/metabolism	tumor microenvironment/drug effects	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33462141/"", ""33462141"")"	https://pubmed.ncbi.nlm.nih.gov/33462141	pmid-ICI_and_Colitis.txt
32567084	lymphocytes/drug effects	melanoma/complications	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32567084/"", ""32567084"")"	https://pubmed.ncbi.nlm.nih.gov/32567084	pmid-ICI_and_Colitis.txt
32567084	lymphocytes/drug effects	neutrophils/drug effects	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32567084/"", ""32567084"")"	https://pubmed.ncbi.nlm.nih.gov/32567084	pmid-ICI_and_Colitis.txt
32567084	lymphocytes/drug effects	vitamin d/administration & dosage	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32567084/"", ""32567084"")"	https://pubmed.ncbi.nlm.nih.gov/32567084	pmid-ICI_and_Colitis.txt
34338882	macrophages/drug effects	phenotype	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34338882/"", ""34338882"")"	https://pubmed.ncbi.nlm.nih.gov/34338882	pmid-ICI_and_Colitis.txt
32567084	melanoma/complications	neutrophils/drug effects	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32567084/"", ""32567084"")"	https://pubmed.ncbi.nlm.nih.gov/32567084	pmid-ICI_and_Colitis.txt
32404733	melanoma/complications	skin neoplasms/complications	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32404733/"", ""32404733"")"	https://pubmed.ncbi.nlm.nih.gov/32404733	pmid-ICI_and_Colitis.txt
32418993	melanoma/complications	urothelium/drug effects	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32418993/"", ""32418993"")"	https://pubmed.ncbi.nlm.nih.gov/32418993	pmid-ICI_and_Colitis.txt
32567084	melanoma/complications	vitamin d/administration & dosage	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32567084/"", ""32567084"")"	https://pubmed.ncbi.nlm.nih.gov/32567084	pmid-ICI_and_Colitis.txt
32414860	melanoma/drug therapy	mucositis/chemically induced	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32414860/"", ""32414860"")"	https://pubmed.ncbi.nlm.nih.gov/32414860	pmid-ICI_and_Colitis.txt
32414860	melanoma/drug therapy	skin neoplasms/drug therapy	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32414860/"", ""32414860"")"	https://pubmed.ncbi.nlm.nih.gov/32414860	pmid-ICI_and_Colitis.txt
32641348	melanoma/drug therapy	skin neoplasms/drug therapy	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32641348/"", ""32641348"")"	https://pubmed.ncbi.nlm.nih.gov/32641348	pmid-ICI_and_Colitis.txt
32162824	melanoma/drug therapy	TNF	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32162824/"", ""32162824"")"	https://pubmed.ncbi.nlm.nih.gov/32162824	pmid-ICI_and_Colitis.txt
32641348	melanoma/drug therapy	TNF	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32641348/"", ""32641348"")"	https://pubmed.ncbi.nlm.nih.gov/32641348	pmid-ICI_and_Colitis.txt
32641348	melanoma/drug therapy	tumor necrosis factor inhibitors	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32641348/"", ""32641348"")"	https://pubmed.ncbi.nlm.nih.gov/32641348	pmid-ICI_and_Colitis.txt
36338892	melanoma/drug therapy	vitamin d	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/36338892/"", ""36338892"")"	https://pubmed.ncbi.nlm.nih.gov/36338892	pmid-ICI_and_Colitis.txt
32603654	melanoma/genetics	multigene family	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32603654/"", ""32603654"")"	https://pubmed.ncbi.nlm.nih.gov/32603654	pmid-ICI_and_Colitis.txt
32603654	melanoma/genetics	myeloid cells/cytology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32603654/"", ""32603654"")"	https://pubmed.ncbi.nlm.nih.gov/32603654	pmid-ICI_and_Colitis.txt
32603654	melanoma/genetics	receptors antigen t-cell/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32603654/"", ""32603654"")"	https://pubmed.ncbi.nlm.nih.gov/32603654	pmid-ICI_and_Colitis.txt
32603654	melanoma/genetics	receptors cxcr3/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32603654/"", ""32603654"")"	https://pubmed.ncbi.nlm.nih.gov/32603654	pmid-ICI_and_Colitis.txt
32603654	melanoma/genetics	receptors cxcr6/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32603654/"", ""32603654"")"	https://pubmed.ncbi.nlm.nih.gov/32603654	pmid-ICI_and_Colitis.txt
32603654	melanoma/genetics	t-lymphocytes regulatory/cytology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32603654/"", ""32603654"")"	https://pubmed.ncbi.nlm.nih.gov/32603654	pmid-ICI_and_Colitis.txt
34956219	melanoma/immunology	myasthenia gravis/diagnosis	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34956219/"", ""34956219"")"	https://pubmed.ncbi.nlm.nih.gov/34956219	pmid-ICI_and_Colitis.txt
34956219	melanoma/immunology	prednisone/therapeutic use	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34956219/"", ""34956219"")"	https://pubmed.ncbi.nlm.nih.gov/34956219	pmid-ICI_and_Colitis.txt
34956219	melanoma/immunology	skin neoplasms/immunology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34956219/"", ""34956219"")"	https://pubmed.ncbi.nlm.nih.gov/34956219	pmid-ICI_and_Colitis.txt
33506015	mesalamine/pharmacology	protective agents/pharmacology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33506015/"", ""33506015"")"	https://pubmed.ncbi.nlm.nih.gov/33506015	pmid-ICI_and_Colitis.txt
33506015	mesalamine/pharmacology	trinitrobenzenesulfonic acid/adverse effects	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33506015/"", ""33506015"")"	https://pubmed.ncbi.nlm.nih.gov/33506015	pmid-ICI_and_Colitis.txt
34162429	metabolome/drug effects	neoplasms/complications	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34162429/"", ""34162429"")"	https://pubmed.ncbi.nlm.nih.gov/34162429	pmid-ICI_and_Colitis.txt
33462141	micrornas/genetics	MIR15B	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33462141/"", ""33462141"")"	https://pubmed.ncbi.nlm.nih.gov/33462141	pmid-ICI_and_Colitis.txt
33462141	micrornas/genetics	NRF1	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33462141/"", ""33462141"")"	https://pubmed.ncbi.nlm.nih.gov/33462141	pmid-ICI_and_Colitis.txt
33462141	micrornas/genetics	t-lymphocytes cytotoxic/immunology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33462141/"", ""33462141"")"	https://pubmed.ncbi.nlm.nih.gov/33462141	pmid-ICI_and_Colitis.txt
33462141	micrornas/genetics	tumor microenvironment/drug effects	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33462141/"", ""33462141"")"	https://pubmed.ncbi.nlm.nih.gov/33462141	pmid-ICI_and_Colitis.txt
33462141	MIR15B	NRF1	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33462141/"", ""33462141"")"	https://pubmed.ncbi.nlm.nih.gov/33462141	pmid-ICI_and_Colitis.txt
33462141	MIR15B	t-lymphocytes cytotoxic/immunology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33462141/"", ""33462141"")"	https://pubmed.ncbi.nlm.nih.gov/33462141	pmid-ICI_and_Colitis.txt
33462141	MIR15B	tumor microenvironment/drug effects	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33462141/"", ""33462141"")"	https://pubmed.ncbi.nlm.nih.gov/33462141	pmid-ICI_and_Colitis.txt
34987517	MTOR	phosphatidylinositol 3-kinases/metabolism	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34987517/"", ""34987517"")"	https://pubmed.ncbi.nlm.nih.gov/34987517	pmid-ICI_and_Colitis.txt
34987517	MTOR	sirolimus/therapeutic use	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34987517/"", ""34987517"")"	https://pubmed.ncbi.nlm.nih.gov/34987517	pmid-ICI_and_Colitis.txt
32414860	mucositis/chemically induced	skin neoplasms/drug therapy	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32414860/"", ""32414860"")"	https://pubmed.ncbi.nlm.nih.gov/32414860	pmid-ICI_and_Colitis.txt
32603654	multigene family	myeloid cells/cytology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32603654/"", ""32603654"")"	https://pubmed.ncbi.nlm.nih.gov/32603654	pmid-ICI_and_Colitis.txt
32603654	multigene family	receptors antigen t-cell/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32603654/"", ""32603654"")"	https://pubmed.ncbi.nlm.nih.gov/32603654	pmid-ICI_and_Colitis.txt
32603654	multigene family	receptors cxcr3/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32603654/"", ""32603654"")"	https://pubmed.ncbi.nlm.nih.gov/32603654	pmid-ICI_and_Colitis.txt
32603654	multigene family	receptors cxcr6/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32603654/"", ""32603654"")"	https://pubmed.ncbi.nlm.nih.gov/32603654	pmid-ICI_and_Colitis.txt
32603654	multigene family	t-lymphocytes regulatory/cytology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32603654/"", ""32603654"")"	https://pubmed.ncbi.nlm.nih.gov/32603654	pmid-ICI_and_Colitis.txt
32130969	myasthenia gravis/chemically induced	myocarditis/chemically induced	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32130969/"", ""32130969"")"	https://pubmed.ncbi.nlm.nih.gov/32130969	pmid-ICI_and_Colitis.txt
32130969	myasthenia gravis/chemically induced	nephritis/chemically induced	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32130969/"", ""32130969"")"	https://pubmed.ncbi.nlm.nih.gov/32130969	pmid-ICI_and_Colitis.txt
32130969	myasthenia gravis/chemically induced	nivolumab/therapeutic use	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32130969/"", ""32130969"")"	https://pubmed.ncbi.nlm.nih.gov/32130969	pmid-ICI_and_Colitis.txt
32130969	myasthenia gravis/chemically induced	pruritus/chemically induced	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32130969/"", ""32130969"")"	https://pubmed.ncbi.nlm.nih.gov/32130969	pmid-ICI_and_Colitis.txt
34956219	myasthenia gravis/diagnosis	prednisone/therapeutic use	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34956219/"", ""34956219"")"	https://pubmed.ncbi.nlm.nih.gov/34956219	pmid-ICI_and_Colitis.txt
34956219	myasthenia gravis/diagnosis	skin neoplasms/immunology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34956219/"", ""34956219"")"	https://pubmed.ncbi.nlm.nih.gov/34956219	pmid-ICI_and_Colitis.txt
32603654	myeloid cells/cytology	receptors antigen t-cell/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32603654/"", ""32603654"")"	https://pubmed.ncbi.nlm.nih.gov/32603654	pmid-ICI_and_Colitis.txt
32603654	myeloid cells/cytology	receptors cxcr3/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32603654/"", ""32603654"")"	https://pubmed.ncbi.nlm.nih.gov/32603654	pmid-ICI_and_Colitis.txt
32603654	myeloid cells/cytology	receptors cxcr6/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32603654/"", ""32603654"")"	https://pubmed.ncbi.nlm.nih.gov/32603654	pmid-ICI_and_Colitis.txt
32603654	myeloid cells/cytology	t-lymphocytes regulatory/cytology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32603654/"", ""32603654"")"	https://pubmed.ncbi.nlm.nih.gov/32603654	pmid-ICI_and_Colitis.txt
33495297	myeloid-derived suppressor cells/metabolism	PARP1	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33495297/"", ""33495297"")"	https://pubmed.ncbi.nlm.nih.gov/33495297	pmid-ICI_and_Colitis.txt
33495297	myeloid-derived suppressor cells/metabolism	phthalazines/administration & dosage	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33495297/"", ""33495297"")"	https://pubmed.ncbi.nlm.nih.gov/33495297	pmid-ICI_and_Colitis.txt
33495297	myeloid-derived suppressor cells/metabolism	piperazines/administration & dosage	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33495297/"", ""33495297"")"	https://pubmed.ncbi.nlm.nih.gov/33495297	pmid-ICI_and_Colitis.txt
33495297	myeloid-derived suppressor cells/metabolism	poly(adp-ribose) polymerase inhibitors/administration & dosage	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33495297/"", ""33495297"")"	https://pubmed.ncbi.nlm.nih.gov/33495297	pmid-ICI_and_Colitis.txt
33495297	myeloid-derived suppressor cells/metabolism	TIPARP	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33495297/"", ""33495297"")"	https://pubmed.ncbi.nlm.nih.gov/33495297	pmid-ICI_and_Colitis.txt
32130969	myocarditis/chemically induced	nephritis/chemically induced	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32130969/"", ""32130969"")"	https://pubmed.ncbi.nlm.nih.gov/32130969	pmid-ICI_and_Colitis.txt
32130969	myocarditis/chemically induced	nivolumab/therapeutic use	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32130969/"", ""32130969"")"	https://pubmed.ncbi.nlm.nih.gov/32130969	pmid-ICI_and_Colitis.txt
32130969	myocarditis/chemically induced	pruritus/chemically induced	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32130969/"", ""32130969"")"	https://pubmed.ncbi.nlm.nih.gov/32130969	pmid-ICI_and_Colitis.txt
33375984	myocarditis/diagnostic imaging	neoplasms/diagnostic imaging	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33375984/"", ""33375984"")"	https://pubmed.ncbi.nlm.nih.gov/33375984	pmid-ICI_and_Colitis.txt
33375984	myocarditis/diagnostic imaging	pancreatitis/diagnostic imaging	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33375984/"", ""33375984"")"	https://pubmed.ncbi.nlm.nih.gov/33375984	pmid-ICI_and_Colitis.txt
33375984	myocarditis/diagnostic imaging	pericarditis/diagnostic imaging	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33375984/"", ""33375984"")"	https://pubmed.ncbi.nlm.nih.gov/33375984	pmid-ICI_and_Colitis.txt
33375984	myocarditis/diagnostic imaging	pneumonia/diagnostic imaging	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33375984/"", ""33375984"")"	https://pubmed.ncbi.nlm.nih.gov/33375984	pmid-ICI_and_Colitis.txt
33375984	myocarditis/diagnostic imaging	sarcoidosis/diagnostic imaging	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33375984/"", ""33375984"")"	https://pubmed.ncbi.nlm.nih.gov/33375984	pmid-ICI_and_Colitis.txt
33375984	myocarditis/diagnostic imaging	thyroiditis/diagnostic imaging	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33375984/"", ""33375984"")"	https://pubmed.ncbi.nlm.nih.gov/33375984	pmid-ICI_and_Colitis.txt
35842365	neoplasms	recurrence	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/35842365/"", ""35842365"")"	https://pubmed.ncbi.nlm.nih.gov/35842365	pmid-ICI_and_Colitis.txt
32540858	neoplasms/diagnosis	pneumonia/chemically induced	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32540858/"", ""32540858"")"	https://pubmed.ncbi.nlm.nih.gov/32540858	pmid-ICI_and_Colitis.txt
33375984	neoplasms/diagnostic imaging	pancreatitis/diagnostic imaging	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33375984/"", ""33375984"")"	https://pubmed.ncbi.nlm.nih.gov/33375984	pmid-ICI_and_Colitis.txt
33375984	neoplasms/diagnostic imaging	pericarditis/diagnostic imaging	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33375984/"", ""33375984"")"	https://pubmed.ncbi.nlm.nih.gov/33375984	pmid-ICI_and_Colitis.txt
33375984	neoplasms/diagnostic imaging	pneumonia/diagnostic imaging	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33375984/"", ""33375984"")"	https://pubmed.ncbi.nlm.nih.gov/33375984	pmid-ICI_and_Colitis.txt
33375984	neoplasms/diagnostic imaging	sarcoidosis/diagnostic imaging	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33375984/"", ""33375984"")"	https://pubmed.ncbi.nlm.nih.gov/33375984	pmid-ICI_and_Colitis.txt
33375984	neoplasms/diagnostic imaging	thyroiditis/diagnostic imaging	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33375984/"", ""33375984"")"	https://pubmed.ncbi.nlm.nih.gov/33375984	pmid-ICI_and_Colitis.txt
33096100	neoplasms/drug therapy	protein kinase inhibitors/therapeutic use	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33096100/"", ""33096100"")"	https://pubmed.ncbi.nlm.nih.gov/33096100	pmid-ICI_and_Colitis.txt
34777387	neoplasms/drug therapy	t-lymphocyte subsets/immunology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34777387/"", ""34777387"")"	https://pubmed.ncbi.nlm.nih.gov/34777387	pmid-ICI_and_Colitis.txt
35236743	neoplasms/drug therapy	tryptophan/pharmacology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/35236743/"", ""35236743"")"	https://pubmed.ncbi.nlm.nih.gov/35236743	pmid-ICI_and_Colitis.txt
34107499	neoplasms/drug therapy	virus diseases/etiology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34107499/"", ""34107499"")"	https://pubmed.ncbi.nlm.nih.gov/34107499	pmid-ICI_and_Colitis.txt
32130969	nephritis/chemically induced	nivolumab/therapeutic use	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32130969/"", ""32130969"")"	https://pubmed.ncbi.nlm.nih.gov/32130969	pmid-ICI_and_Colitis.txt
32130969	nephritis/chemically induced	pruritus/chemically induced	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32130969/"", ""32130969"")"	https://pubmed.ncbi.nlm.nih.gov/32130969	pmid-ICI_and_Colitis.txt
32567084	neutrophils/drug effects	vitamin d/administration & dosage	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32567084/"", ""32567084"")"	https://pubmed.ncbi.nlm.nih.gov/32567084	pmid-ICI_and_Colitis.txt
33906378	nivolumab/adverse effects	oropharyngeal neoplasms/drug therapy	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33906378/"", ""33906378"")"	https://pubmed.ncbi.nlm.nih.gov/33906378	pmid-ICI_and_Colitis.txt
33476895	nivolumab/adverse effects	paclitaxel/therapeutic use	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33476895/"", ""33476895"")"	https://pubmed.ncbi.nlm.nih.gov/33476895	pmid-ICI_and_Colitis.txt
32028372	nivolumab/adverse effects	postoperative complications	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32028372/"", ""32028372"")"	https://pubmed.ncbi.nlm.nih.gov/32028372	pmid-ICI_and_Colitis.txt
34716545	nivolumab/adverse effects	prednisolone/therapeutic use	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34716545/"", ""34716545"")"	https://pubmed.ncbi.nlm.nih.gov/34716545	pmid-ICI_and_Colitis.txt
33096100	nivolumab/adverse effects	protein kinase inhibitors/therapeutic use	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33096100/"", ""33096100"")"	https://pubmed.ncbi.nlm.nih.gov/33096100	pmid-ICI_and_Colitis.txt
33476895	nivolumab/adverse effects	squamous cell carcinoma of head and neck/drug therapy	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33476895/"", ""33476895"")"	https://pubmed.ncbi.nlm.nih.gov/33476895	pmid-ICI_and_Colitis.txt
33476895	nivolumab/adverse effects	tongue neoplasms/drug therapy	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33476895/"", ""33476895"")"	https://pubmed.ncbi.nlm.nih.gov/33476895	pmid-ICI_and_Colitis.txt
32130969	nivolumab/therapeutic use	pruritus/chemically induced	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32130969/"", ""32130969"")"	https://pubmed.ncbi.nlm.nih.gov/32130969	pmid-ICI_and_Colitis.txt
33462141	NRF1	t-lymphocytes cytotoxic/immunology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33462141/"", ""33462141"")"	https://pubmed.ncbi.nlm.nih.gov/33462141	pmid-ICI_and_Colitis.txt
33462141	NRF1	tumor microenvironment/drug effects	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33462141/"", ""33462141"")"	https://pubmed.ncbi.nlm.nih.gov/33462141	pmid-ICI_and_Colitis.txt
33476895	paclitaxel/therapeutic use	SNCA	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33476895/"", ""33476895"")"	https://pubmed.ncbi.nlm.nih.gov/33476895	pmid-ICI_and_Colitis.txt
33476895	paclitaxel/therapeutic use	squamous cell carcinoma of head and neck/drug therapy	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33476895/"", ""33476895"")"	https://pubmed.ncbi.nlm.nih.gov/33476895	pmid-ICI_and_Colitis.txt
33476895	paclitaxel/therapeutic use	tongue neoplasms/drug therapy	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33476895/"", ""33476895"")"	https://pubmed.ncbi.nlm.nih.gov/33476895	pmid-ICI_and_Colitis.txt
33375984	pancreatitis/diagnostic imaging	pericarditis/diagnostic imaging	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33375984/"", ""33375984"")"	https://pubmed.ncbi.nlm.nih.gov/33375984	pmid-ICI_and_Colitis.txt
33375984	pancreatitis/diagnostic imaging	pneumonia/diagnostic imaging	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33375984/"", ""33375984"")"	https://pubmed.ncbi.nlm.nih.gov/33375984	pmid-ICI_and_Colitis.txt
33375984	pancreatitis/diagnostic imaging	sarcoidosis/diagnostic imaging	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33375984/"", ""33375984"")"	https://pubmed.ncbi.nlm.nih.gov/33375984	pmid-ICI_and_Colitis.txt
33375984	pancreatitis/diagnostic imaging	thyroiditis/diagnostic imaging	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33375984/"", ""33375984"")"	https://pubmed.ncbi.nlm.nih.gov/33375984	pmid-ICI_and_Colitis.txt
33495297	PARP1	phthalazines/administration & dosage	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33495297/"", ""33495297"")"	https://pubmed.ncbi.nlm.nih.gov/33495297	pmid-ICI_and_Colitis.txt
33495297	PARP1	piperazines/administration & dosage	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33495297/"", ""33495297"")"	https://pubmed.ncbi.nlm.nih.gov/33495297	pmid-ICI_and_Colitis.txt
33495297	PARP1	poly(adp-ribose) polymerase inhibitors/administration & dosage	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33495297/"", ""33495297"")"	https://pubmed.ncbi.nlm.nih.gov/33495297	pmid-ICI_and_Colitis.txt
33495297	PARP1	TIPARP	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33495297/"", ""33495297"")"	https://pubmed.ncbi.nlm.nih.gov/33495297	pmid-ICI_and_Colitis.txt
33375984	pericarditis/diagnostic imaging	pneumonia/diagnostic imaging	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33375984/"", ""33375984"")"	https://pubmed.ncbi.nlm.nih.gov/33375984	pmid-ICI_and_Colitis.txt
33375984	pericarditis/diagnostic imaging	sarcoidosis/diagnostic imaging	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33375984/"", ""33375984"")"	https://pubmed.ncbi.nlm.nih.gov/33375984	pmid-ICI_and_Colitis.txt
